Latitude,Longitude,Region,Subregion,Error
-6.70099698,39.18850064,Dar es Salaam,Kinondoni,0
-2.98132966,34.27442689,Simiyu,Itilima,0
-10.71616832,39.99645353,Mtwara,Mtwara,0
-8.85929003,34.01303884,Mbeya,Mbarali,0
-5.98758552,35.43792183,Dodoma,Bahi,0
-8.12837813,30.96703844,Rukwa,Nkasi,0
-9.4086009,33.91707276,Mbeya,Rungwe,0
-7.78601279,31.6819152,Rukwa,Sumbawanga,0
-6.62625471,37.51744618,Morogoro,Mvomero,0
-10.10869259,39.62025196,Lindi,Lindi,0
-5.12567858,38.38534851,Tanga,Korogwe,0
-7.86852848,35.40654884,Iringa,Iringa,0
-5.8873688,35.19051808,Singida,Manyoni,0
-6.57001008,35.51712856,Dodoma,Chamwino,0
-3.67722782,35.59338782,Arusha,Karatu,0
-9.10532719,33.18391575,Songwe,Mbozi,0
-10.64115612,38.84586633,Mtwara,Masasi,0
-9.33305159,33.69686653,Mbeya,Rungwe,0
-7.4813826,31.1889421,Rukwa,Nkasi,0
-3.41624853,36.6970191,Arusha,Arusha,0
-6.21275971,34.83453096,Singida,Manyoni,0
-7.78376691,35.67858929,Iringa,Iringa,0
-6.64438165,38.35621279,Pwani,Bagamoyo,0
-4.56210569,35.66672651,Dodoma,Kondoa,0
-5.4452021,33.83549754,Tabora,Uyui,0
-4.89392402,38.57561043,Tanga,Korogwe,0
-7.16754256,30.53640914,Rukwa,Nkasi,0
-2.04249546,33.84132889,Mara,Bunda,0
-8.25398025,31.36080409,Rukwa,Kalambo,0
-3.18682392,32.79626439,Mwanza,Misungwi,0
-4.94344292,38.91524556,Tanga,Mkinga,0
-6.78450361,39.01879836,Dar es Salaam,Kinondoni,0
-7.49536856,31.03233888,Rukwa,Nkasi,0
-3.36984316,36.73507728,Arusha,Arusha,0
-5.11210644,31.04281423,Kigoma,Uvinza,0
-7.86532184,35.40687527,Iringa,Iringa,0
-10.23552783,39.4718499,Lindi,Lindi,0
-6.07919653,36.64933382,Dodoma,Kongwa,0
-8.97648249,36.76021398,Morogoro,Ulanga,0
-6.09344173,39.32984089,Kusini Unguja,Kati,0
-3.35671663,36.68123142,Arusha,Arusha,0
-7.11093842,31.16924444,Katavi,Mlele,0
-5.8735897,39.25837713,Kaskazini Unguja,Kaskazini A,0
-3.86957042,32.76133755,Shinyanga,Kahama,0
-3.31320969,36.70577521,Arusha,Arusha,0
-6.93089267,39.26419318,Dar es Salaam,Temeke,0
-5.02921797,38.69546638,Tanga,Muhenza,0
-7.70200618,35.62677978,Iringa,Iringa,0
-5.71201859,34.49394263,Singida,Manyoni,0
-4.82204324,34.74978277,Singida,Singida,0
-9.97384797,34.6287781,Njombe,Ludewa,0
-3.372586,37.33952653,Kilimanjaro,Moshi,0
-5.28227594,35.08515901,Singida,Ikungi,0
-7.04399948,30.5609214,Rukwa,Nkasi,0
-5.40396505,38.6116314,Tanga,Handeni,0
-8.89617012,33.46974488,Mbeya,Mbeya,0
-3.56548933,33.40379995,Shinyanga,Shinyanga,0
-5.97853009,39.31208848,Kaskazini Unguja,Kaskazini A,0
-6.81975314,39.23841944,Dar es Salaam,Kinondoni,0
-3.16523981,33.3013713,Mwanza,Kwimba,0
-3.8241106,32.68398522,Shinyanga,Kahama,0
-6.16839445,35.64023838,Dodoma,Dodoma,0
-4.36405141,29.96492321,Kigoma,Buhigwe,0
-11.09559719,35.18744414,Ruvuma,Mbinga,0
-4.73306859,38.33572793,Tanga,Lushoto,0
-5.24595659,39.78163431,Kusini Pemba,Chake Chake,0
-2.52068045,34.03115249,Simiyu,Bariadi,0
-4.31316562,35.75291093,Manyara,Babati,0
-7.167596,30.536453,Rukwa,Nkasi,0
-4.84058067,38.4141174,Tanga,Lushoto,0
-5.07376112,32.0995242,Tabora,Urambo,0
-10.8477913,39.69942722,Mtwara,Tandahimba,0
-6.85017433,39.25211663,Dar es Salaam,Temeke,0
-5.24628184,39.78152424,Kusini Pemba,Chake Chake,0
-10.4938939,39.3195757,Mtwara,Newala,0
-5.07466579,39.10341558,Tanga,Tanga,0
-2.11912199,33.49334472,Mara,Bunda,0
-8.89185521,33.54495667,Mbeya,Mbeya,0
-6.09056366,39.42371331,Kusini Unguja,Kati,0
-3.98958026,33.39012491,Tabora,Igunga,0
-8.29644957,31.51721711,Rukwa,Kalambo,0
-5.07285345,32.09715793,Tabora,Urambo,0
-8.81983901,34.83602609,Njombe,Makambako,0
-5.23641722,39.77871526,Kusini Pemba,Chake Chake,0
-2.41617599,32.93519859,Mwanza,Ilemela,0
-6.86879296,39.28336204,Dar es Salaam,Temeke,0
-9.98834247,38.96741585,Lindi,Ruangwa,0
-2.04335089,35.45448648,Arusha,Ngorongoro,0
-4.0959107,32.4080361,Shinyanga,Kahama,0
-4.83222462,34.7564779,Singida,Singida,0
-3.6497014,32.23159443,Geita,Mbogwe,0
-4.46060447,29.80804037,Kigoma,Buhigwe,0
-10.70818016,35.8012195,Ruvuma,Songea,0
-6.13828286,39.22995418,Mjini Magharibi,Mjini,0
-7.75305692,35.48226954,Iringa,Iringa,0
-3.81378635,32.20710324,Shinyanga,Kahama,0
-2.62531031,31.83700612,Geita,Chato,0
-6.16971463,39.19855107,Mjini Magharibi,Mjini,0
-6.79396512,39.25051969,Dar es Salaam,Kinondoni,0
-9.97348286,34.62793183,Njombe,Ludewa,0
-4.42436322,34.75982919,Singida,Mkalama,0
-4.43745594,29.78298126,Kigoma,Buhigwe,0
-7.80965339,35.78932955,Iringa,Iringa,0
-3.00521895,31.9244198,Geita,Geita,0
-4.839686,38.41915048,Tanga,Lushoto,0
-6.30147838,33.84675827,Tabora,Sikonge,0
-10.59705473,35.61723555,Ruvuma,Songea,0
-9.16480806,33.53875554,Mbeya,Rungwe,0
-3.24218988,33.44079242,Simiyu,Maswa,0
-3.13021625,32.92767941,Mwanza,Misungwi,0
-2.9602884,34.15184845,Simiyu,Itilima,0
-2.55128819,32.98171591,Mwanza,Nyamangana,0
-3.3373285,36.34527475,Arusha,Monduli,0
-7.601559,31.2717014,Rukwa,Nkasi,0
-6.62606842,37.51950226,Morogoro,Mvomero,0
-4.31208045,35.74784469,Manyara,Babati,0
-6.6609212,37.56080662,Morogoro,Mvomero,0
-6.798687997,39.24901299,Dar es Salaam,Kinondoni,0
-5.7602491,37.2626654,Tanga,Kilindi,0
-1.5846296,30.89352656,Kagera,Karagwe,0
-8.6086288,35.15886077,Iringa,Mufindi,0
-1.34134874,34.38475933,Mara,Tarime,0
-9.30194017,34.77635383,Njombe,Njombe,0
-7.84673492,31.43882952,Rukwa,Nkasi,0
-9.58290122,33.85806796,Mbeya,Kyela,0
-7.60012777,36.99792427,Morogoro,Kilosa,0
-4.59646144,34.46551036,Singida,Iramba,0
-3.01763769,33.05282107,Mwanza,Misungwi,0
-6.81259954,39.08121674,Dar es Salaam,Kinondoni,0
-4.57462261,30.09927842,Kigoma,Kasulu,0
-3.52820388,33.10434734,Shinyanga,Shinyanga,0
-8.49786795,35.59227184,Iringa,Mufindi,0
-7.04571188,39.03056948,Pwani,Kisarawe,0
-7.4875871,30.5940093,Rukwa,Nkasi,0
-9.05711756,33.29533578,Mbeya,Mbeya,0
-3.67035688,35.59594776,Arusha,Karatu,0
-9.60037312,33.86413594,Mbeya,Kyela,0
-3.35373402,35.79626663,Arusha,Karatu,0
-10.79586806,39.59612228,Mtwara,Tandahimba,0
-5.24616178,39.78147547,Kusini Pemba,Chake Chake,0
-4.29868652,35.86154878,Manyara,Babati,0
-5.49174995,29.78306251,Kigoma,Uvinza,0
-9.49278543,34.6508307,Njombe,Njombe,0
-6.84437958,39.27928445,Dar es Salaam,Temeke,0
-9.01163742,33.00533695,Songwe,Mbozi,0
-10.3479636,40.2587439,Mtwara,Mtwara,0
-4.83497622,38.42190547,Tanga,Lushoto,0
-3.42462683,36.69799661,Arusha,Arusha,0
-6.19499893,39.22611651,Mjini Magharibi,Mjini,0
-6.88808444,39.16097337,Dar es Salaam,Ilala,0
-8.18859152,39.31433138,Pwani,Rufiji,0
-6.080425,36.64887968,Dodoma,Kongwa,0
-2.05042436,35.44660717,Arusha,Ngorongoro,0
-9.20488574,33.09063208,Songwe,Mbozi,0
-7.35192242,36.73818866,Morogoro,Kilosa,0
-6.29286904,35.88403971,Dodoma,Chamwino,0
-3.74970171,33.12683782,Shinyanga,Shinyanga,0
-4.5467912,35.79763022,Dodoma,Kondoa,0
-6.1609092,34.84371167,Singida,Manyoni,0
-2.45743278,32.9166405,Mwanza,Ilemela,0
-3.53326674,33.11252536,Shinyanga,Shinyanga,0
-5.74567519,34.833179,Singida,Manyoni,0
-10.28181913,40.19691482,Mtwara,Mtwara,0
-5.24662076,39.76660014,Kusini Pemba,Chake Chake,0
-8.13507483,30.96829119,Rukwa,Nkasi,0
-5.87500162,39.25579766,Kaskazini Unguja,Kaskazini A,0
-2.60004222,33.41955137,Mwanza,Magu,0
-9.15340119,33.48470294,Mbeya,Rungwe,0
-4.86503803,30.34004324,Kigoma,Kasulu,0
-8.89345752,33.54369392,Mbeya,Mbeya,0
-3.36427049,36.71700562,Arusha,Arusha,0
-4.05606059,33.0848606,Tabora,Nzega,0
-2.55307551,32.90915276,Mwanza,Nyamangana,0
-3.265373,37.61557151,Kilimanjaro,Rombo,0
-10.20323413,40.03884726,Mtwara,Mtwara,0
-6.34493388,31.08410755,Katavi,Mpanda,0
-6.93224081,39.26442647,Dar es Salaam,Temeke,0
-3.33528001,36.82904344,Arusha,Meru,0
-4.02358253,34.50168955,Singida,Iramba,0
-6.43506414,31.01903693,Katavi,Mlele,0
-5.24121123,32.33783868,Tabora,Urambo,0
-9.60133315,33.86546671,Mbeya,Kyela,0
-8.63194839,33.14920397,Songwe,Songwe,0
-6.1843985,39.22890555,Mjini Magharibi,Mjini,0
-8.9347713,33.34384711,Mbeya,Mbeya,0
-10.78696637,38.62048805,Mtwara,Masasi,0
-9.11100859,32.93578733,Songwe,Mbozi,0
-2.50201994,32.88840014,Mwanza,Ilemela,0
-2.95150165,34.16150098,Simiyu,Itilima,0
-6.81998733,39.23748542,Dar es Salaam,Kinondoni,0
-3.74963875,33.12587987,Shinyanga,Shinyanga,0
-6.88523833,39.15512673,Dar es Salaam,Ilala,0
-5.81725079,34.42668402,Singida,Manyoni,0
-2.02292734,33.45978251,Mara,Bunda,0
-6.1659089,39.193836,Mjini Magharibi,Mjini,0
-3.17933742,33.79343396,Simiyu,Maswa,0
-10.51043954,38.99407687,Mtwara,Masasi,0
-3.11988814,33.63554725,Simiyu,Maswa,0
-1.09883992,34.00782843,Mara,Rorya,0
-2.63352848,33.92942361,Simiyu,Bariadi,0
-2.45372575,33.63710348,Simiyu,Busega,0
-2.01723666,33.88084326,Mara,Bunda,0
-10.12868323,39.1389385,Lindi,Lindi,0
-8.79797097,34.23727285,Mbeya,Mbarali,0
-3.21372379,32.6705324,Geita,Nyang'Hwale,0
-10.3779432,39.84217591,Mtwara,Mtwara,0
-10.55875584,36.23517089,Ruvuma,Namtumbo,0
-5.80756244,35.09685286,Singida,Manyoni,0
-2.86994648,33.28629897,Mwanza,Misungwi,0
-3.28032032,31.66981037,Geita,Bukombe,0
-3.04244483,35.48211838,Arusha,Ngorongoro,0
-7.75425925,35.4828799,Iringa,Iringa,0
-1.34817788,31.65488367,Kagera,Bukoba,0
-3.65338214,32.22232703,Geita,Mbogwe,0
-2.74456544,31.8881628,Geita,Geita,0
-10.18041681,38.9395748,Lindi,Ruangwa,0
-6.15639466,39.21300515,Mjini Magharibi,Mjini,0
-10.36969665,39.22255098,Mtwara,Masasi,0
-8.89667751,31.6913163,Rukwa,Kalambo,0
-3.17351777,32.24866963,Geita,Geita,0
-9.29911442,34.41940373,Njombe,Wanging'Ombe,0
-5.28196318,35.08560137,Singida,Ikungi,0
-6.14888703,39.22305789,Mjini Magharibi,Mjini,0
-10.20100237,38.84151413,Lindi,Nachingwea,0
-4.50479881,35.61772325,Manyara,Hanang,0
-6.08951793,39.32948173,Kusini Unguja,Kati,0
-8.81923109,34.84088995,Njombe,Makambako,0
-9.90234386,39.12303895,Lindi,Ruangwa,0
-6.34284318,31.08352087,Katavi,Mpanda,0
-5.07116708,32.79164969,Tabora,Tabora,0
-2.66993002,33.9390946,Simiyu,Bariadi,0
-6.31402855,30.37756918,Katavi,Mpanda,0
-2.50753497,33.54602372,Mwanza,Magu,0
-4.0040874,34.52137958,Singida,Mkalama,0
-3.24986253,37.00385342,Kilimanjaro,Siha,0
-4.87461455,36.79306748,Manyara,Kiteto,0
-7.8406263,35.63958074,Iringa,Iringa,0
-3.64213793,33.3953122,Shinyanga,Shinyanga,0
-2.03592042,33.01921819,Mwanza,Ukerewe,0
-4.79237581,38.28376688,Tanga,Lushoto,0
-2.68202595,30.57854875,Kagera,Ngara,0
-2.52803087,32.94498521,Mwanza,Ilemela,0
-1.32991849,33.81313454,Mwanza,Ukerewe,0
-5.88592697,39.25337084,Kaskazini Unguja,Kaskazini A,0
-9.2350994,33.60904962,Mbeya,Rungwe,0
-4.00578154,34.51103597,Singida,Mkalama,0
-7.83864201,35.64109766,Iringa,Iringa,0
-8.52401113,39.09596101,Lindi,Kilwa,0
-8.9347279,33.34383537,Mbeya,Mbeya,0
-5.13118535,38.97452003,Tanga,Tanga,0
-4.3106017,35.74137744,Manyara,Babati,0
-5.18191729,39.09112798,Tanga,Tanga,0
-10.28169458,40.19758732,Mtwara,Mtwara,0
-6.92316449,39.25700926,Dar es Salaam,Temeke,0
-6.1981768,39.25226064,Mjini Magharibi,Mjini,0
-11.07414321,38.27651407,Mtwara,Nanyumbu,0
-4.98377125,39.83455266,Kaskazini Pemba,Michweni,0
-2.1229465,33.06134958,Mwanza,Ukerewe,0
-4.18834547,34.24295701,Singida,Iramba,0
-9.20990955,33.10374185,Songwe,Mbozi,0
-8.8928979,33.5436812,Mbeya,Mbeya,0
-7.99443255,31.79450163,Rukwa,Sumbawanga,0
-6.29959366,35.880496,Dodoma,Chamwino,0
-6.15147804,39.22405359,Mjini Magharibi,Mjini,0
-2.88749979,31.73193113,Geita,Chato,0
-4.87715037,31.58204688,Tabora,Kaliua,0
-2.97942789,34.27013794,Simiyu,Itilima,0
-5.24607743,39.7814657,Kusini Pemba,Chake Chake,0
-7.40481299,37.65916822,Morogoro,Morogoro,0
-5.03692518,38.88072579,Tanga,Muhenza,0
-6.97025647,39.5132233,Dar es Salaam,Temeke,0
-2.71096633,32.72488716,Mwanza,Sengerema,0
-2.4942739,32.98861396,Mwanza,Ilemela,0
-7.60108403,39.24979663,Pwani,Rufiji,0
-7.04454503,30.56020496,Rukwa,Nkasi,0
-3.22115246,32.69383062,Geita,Nyang'Hwale,0
-9.46433492,33.95006328,Mbeya,Kyela,0
-3.31442595,36.7092553,Arusha,Arusha,0
-7.1709106,30.5363845,Rukwa,Nkasi,0
-5.97785665,39.31278649,Kaskazini Unguja,Kaskazini A,0
-8.97326336,33.95756777,Njombe,Makete,0
-1.88865288,31.56794747,Kagera,Muleba,0
-2.55309208,33.0738444,Mwanza,Magu,0
-4.18621757,34.24446146,Singida,Iramba,0
-6.16328796,39.19171722,Mjini Magharibi,Mjini,0
-3.40606488,36.68132039,Arusha,Arusha,0
-6.37814419,38.35247838,Pwani,Bagamoyo,0
-11.10848745,35.20282563,Ruvuma,Mbinga,0
-8.87670438,34.89972707,Njombe,Makambako,0
-5.95371066,39.26176024,Kaskazini Unguja,Kaskazini B,0
-1.87568717,33.69315095,Mara,Musoma,0
-5.93538675,37.27337283,Tanga,Kilindi,0
-3.28143732,37.51332026,Kilimanjaro,Moshi,0
-9.67086553,39.10814022,Lindi,Kilwa,0
-3.20650881,34.42844917,Simiyu,Meatu,0
-2.49642382,33.54902067,Mwanza,Magu,0
-7.0440519,30.5577025,Rukwa,Nkasi,0
-3.34036041,36.83059463,Arusha,Meru,0
-4.91118419,34.68670868,Singida,Ikungi,0
-2.50521679,32.00956392,Geita,Geita,0
-1.90168561,35.41788908,Arusha,Ngorongoro,0
-5.10415259,32.39675588,Tabora,Uyui,0
-7.95837507,31.61805409,Rukwa,Sumbawanga,0
-8.35857248,32.29686975,Songwe,Momba,0
-4.8104721,34.75281582,Singida,Singida,0
-5.72524457,37.09658893,Manyara,Kiteto,0
-6.16055617,39.19439168,Mjini Magharibi,Mjini,0
-4.48322842,30.16420479,Kigoma,Kasulu,0
-11.13062279,38.60517698,Mtwara,Nanyumbu,0
-6.36536976,39.45394985,Kusini Unguja,Kusini,0
-3.80797959,32.23836811,Shinyanga,Kahama,0
-1.49437187,31.7492716,Kagera,Bukoba,0
-3.4402969,31.51490732,Geita,Bukombe,0
-2.5074812,32.9101179,Mwanza,Nyamangana,0
-2.54776,33.07230636,Mwanza,Magu,0
-2.71056976,32.72510444,Mwanza,Sengerema,0
-4.87762253,31.58207036,Tabora,Kaliua,0
-9.29689995,32.77072314,Songwe,Tunduma,0
-4.81999175,34.75240596,Singida,Singida,0
-3.34932133,36.70645031,Arusha,Arusha,0
-6.1715825,39.22438958,Mjini Magharibi,Mjini,0
-7.95039881,31.60338844,Rukwa,Sumbawanga,0
-8.896742,33.470344,Mbeya,Mbeya,0
-9.36179078,34.77861149,Njombe,Njombe,0
-1.72613019,33.96689209,Mara,Butiam,0
-7.74662145,35.71927492,Iringa,Iringa,0
-6.20876654,34.83513596,Singida,Manyoni,0
-7.1117713,31.16703251,Katavi,Mlele,0
-3.72504686,32.67955083,Shinyanga,Kahama,0
-7.95015717,31.60331313,Rukwa,Sumbawanga,0
-10.70609814,39.13393027,Mtwara,Newala,0
-3.2833916,32.98453416,Mwanza,Kwimba,0
-3.21731346,36.86730308,Arusha,Meru,0
-6.90129115,37.49387189,Morogoro,Mvomero,0
-8.36197389,32.29589896,Songwe,Momba,0
-5.01689839,32.81027234,Tabora,Tabora,0
-2.87980115,32.2330567,Geita,Geita,0
-9.25092792,32.83798707,Songwe,Momba,0
-3.56239461,33.40380787,Shinyanga,Shinyanga,0
-8.84919183,32.27988113,Songwe,Momba,0
-2.57215587,33.2725702,Mwanza,Magu,0
-1.23732997,30.94989669,Kagera,Kyerwa,0
-6.81509569,39.15271915,Dar es Salaam,Kinondoni,0
-6.84975563,39.22502287,Dar es Salaam,Ilala,0
-4.88886837,29.74106186,Kigoma,Uvinza,0
-3.56510271,33.40376484,Shinyanga,Shinyanga,0
-7.4535849,31.3864694,Katavi,Mlele,0
-10.83516354,38.64965557,Mtwara,Nanyumbu,0
-4.58948726,34.66809835,Singida,Singida,0
-2.74334906,31.6556121,Geita,Chato,0
-4.87755978,29.64759779,Kigoma,Kigoma,0
-2.90791846,32.76570732,Mwanza,Sengerema,0
-8.36206459,32.29576758,Songwe,Momba,0
-2.04061594,33.83496782,Mara,Bunda,0
-2.53845383,32.24058079,Mwanza,Sengerema,0
-7.045631,30.5644586,Rukwa,Nkasi,0
-6.23995095,39.52995798,Kusini Unguja,Kusini,0
-7.9430803,31.63925153,Rukwa,Sumbawanga,0
-10.9514245,39.3398996,Mtwara,Newala,0
-1.49787119,33.80834068,Mara,Butiam,0
-4.34792069,34.43971817,Singida,Iramba,0
-11.12579396,35.17291627,Ruvuma,Mbinga,0
-5.98209361,39.28682936,Kaskazini Unguja,Kaskazini B,0
-1.98405625,33.06586944,Mwanza,Ukerewe,0
-9.08374091,34.6534218,Njombe,Wanging'Ombe,0
-5.13008553,38.97425113,Tanga,Tanga,0
-8.4602199,32.15858496,Rukwa,Sumbawanga,0
-10.55810794,36.23401276,Ruvuma,Namtumbo,0
-10.55943677,36.24004704,Ruvuma,Namtumbo,0
-5.02239569,32.81934711,Tabora,Tabora,0
-10.93540024,39.27929227,Mtwara,Newala,0
-7.73037583,35.70132471,Iringa,Iringa,0
-7.95482765,36.86436246,Morogoro,Kilombero,0
-9.42262475,33.95870517,Mbeya,Kyela,0
-3.35090368,36.6636439,Arusha,Arusha,0
-6.74041337,39.22985554,Dar es Salaam,Kinondoni,0
-3.28339703,32.98590892,Mwanza,Kwimba,0
-1.55963437,31.64373663,Kagera,Muleba,0
-1.22999355,34.36898833,Mara,Tarime,0
-4.81943189,32.85948612,Tabora,Uyui,0
-11.04850502,34.76128545,Ruvuma,Mbinga,0
-9.18907825,33.72044719,Mbeya,Rungwe,0
-6.09075857,39.42351458,Kusini Unguja,Kati,0
-3.20580028,37.20331859,Kilimanjaro,Hai,0
-2.49874291,33.5456625,Mwanza,Magu,0
-2.45568254,33.63991736,Simiyu,Busega,0
-8.18856444,39.31450782,Pwani,Rufiji,0
-10.93879187,34.99676564,Ruvuma,Mbinga,0
-4.12964581,33.47120417,Tabora,Igunga,0
-3.57225171,33.39856368,Shinyanga,Shinyanga,0
-3.35200594,37.34871241,Kilimanjaro,Moshi,0
-3.313995,37.1332769,Kilimanjaro,Hai,0
-7.97777947,31.62934473,Rukwa,Sumbawanga,0
-1.85909488,33.05081567,Mwanza,Ukerewe,0
-8.04794032,35.46872067,Iringa,Iringa,0
-1.96564963,32.91968385,Mwanza,Ukerewe,0
-2.50162525,32.88827405,Mwanza,Ilemela,0
-2.98040353,34.25925207,Simiyu,Itilima,0
-8.30513846,31.05859033,Rukwa,Kalambo,0
-4.54883297,35.79585888,Dodoma,Kondoa,0
-3.33949468,35.6744403,Arusha,Karatu,0
-3.43732503,30.71614533,Kigoma,Kakonko,0
-4.37612416,35.47738701,Manyara,Babati,0
-4.87751911,29.6475949,Kigoma,Kigoma,0
-1.50692597,33.78853915,Mara,Butiam,0
-8.5260546,32.03443568,Rukwa,Sumbawanga,0
-9.17134903,33.72070272,Mbeya,Rungwe,0
-7.496307,31.0324112,Rukwa,Nkasi,0
-5.73875029,34.84177552,Singida,Manyoni,0
-1.23490113,34.22798449,Mara,Rorya,0
-6.81467877,39.15240515,Dar es Salaam,Kinondoni,0
-3.47722594,37.57506878,Kilimanjaro,Mwanga,0
-6.33415868,31.07844617,Katavi,Mpanda,0
-1.78469442,34.71729309,Mara,Serengeti,0
-11.09967881,39.30789132,Mtwara,Masasi,0
-10.27520431,40.17393946,Mtwara,Mtwara,0
-6.8137033,37.68516029,Morogoro,Morogoro,0
-7.42777677,31.37265543,Katavi,Mlele,0
-8.6180797,36.71889086,Morogoro,Ulanga,0
-5.3100909,36.55730886,Manyara,Kiteto,0
-8.48215826,32.0852123,Rukwa,Sumbawanga,0
-7.99906317,35.84845473,Iringa,Kilolo,0
-4.67764136,35.95603806,Dodoma,Kondoa,0
-6.76575491,38.98267702,Pwani,Kibaha,0
-6.04950616,37.07998895,Morogoro,Gairo,0
-7.68730098,31.55522137,Rukwa,Sumbawanga,0
-3.39453497,37.54886909,Kilimanjaro,Moshi,0
-7.75327262,35.48229147,Iringa,Iringa,0
-3.25688129,31.65856952,Geita,Bukombe,0
-4.82130803,39.08809523,Tanga,Mkinga,0
-2.48787563,32.92354596,Mwanza,Ilemela,0
-9.2398855,33.3390647,Mbeya,Mbeya,0
-7.95268151,31.60699558,Rukwa,Sumbawanga,0
-2.48607178,32.20184979,Mwanza,Sengerema,0
-3.56702185,33.40304897,Shinyanga,Shinyanga,0
-8.20324364,36.69413738,Morogoro,Ulanga,0
-2.39861975,31.70396932,Geita,Chato,0
-7.6734837,36.0366984,Iringa,Kilolo,0
-9.16642774,33.54290714,Mbeya,Rungwe,0
-4.90975126,29.6625073,Kigoma,Kigoma,0
-6.22477942,39.2354922,Mjini Magharibi,Magharibi,0
-7.83711024,38.344294,Pwani,Rufiji,0
-7.21296401,38.79139925,Pwani,Kisarawe,0
-3.28114629,37.51260539,Kilimanjaro,Moshi,0
-3.27709664,37.51264105,Kilimanjaro,Moshi,0
-6.04475251,39.22791601,Mjini Magharibi,Magharibi,0
-10.24831592,38.69684295,Lindi,Nachingwea,0
-6.84923859,39.14636504,Dar es Salaam,Ilala,0
-3.37055832,36.66541268,Arusha,Arusha,0
-10.10700896,39.62051022,Lindi,Lindi,0
-2.48980925,32.91092,Mwanza,Ilemela,0
-8.08332965,35.83407038,Iringa,Kilolo,0
-8.38675324,33.23055712,Songwe,Songwe,0
-5.49159472,29.78298733,Kigoma,Uvinza,0
-3.00541058,37.5886299,Kilimanjaro,Rombo,0
-4.19500632,34.82026206,Singida,Mkalama,0
-3.69534553,37.42689457,Kilimanjaro,Mwanga,0
-4.61427235,29.7832937,Kigoma,Buhigwe,0
-4.62928774,35.02327812,Singida,Singida,0
-8.46674164,35.00985935,Iringa,Mufindi,0
-10.68423487,38.87726798,Mtwara,Masasi,0
-4.30977079,35.62529155,Manyara,Babati,0
-3.82909877,32.60512564,Shinyanga,Kahama,0
-3.53949245,30.77572658,Kigoma,Kibondo,0
-6.83854828,39.24316461,Dar es Salaam,Ilala,0
-6.40641099,30.97442117,Katavi,Mpanda,0
-2.19833815,31.44766475,Kagera,Muleba,0
-2.56780033,36.78631279,Arusha,Longido,0
-5.18414406,38.7004806,Tanga,Muhenza,0
-3.36709124,36.68665825,Arusha,Arusha,0
-2.28680072,32.26845665,Mwanza,Sengerema,0
-11.03336471,35.12425408,Ruvuma,Mbinga,0
-4.4221247,33.94694751,Tabora,Igunga,0
-6.33339523,31.07961896,Katavi,Mpanda,0
-4.54885064,35.79585613,Dodoma,Kondoa,0
-5.07945117,39.12321887,Tanga,Tanga,0
-1.37290131,34.43385866,Mara,Tarime,0
-2.55279212,33.07389593,Mwanza,Magu,0
-2.83387511,33.36547511,Mwanza,Kwimba,0
-4.74584527,29.69832184,Kigoma,Kigoma,0
-10.83495338,38.64845493,Mtwara,Nanyumbu,0
-7.95044096,31.60355687,Rukwa,Sumbawanga,0
-3.27108007,37.09467499,Kilimanjaro,Siha,0
-10.19555707,38.56313497,Lindi,Nachingwea,0
-9.16560253,33.53885214,Mbeya,Rungwe,0
-8.481834,32.0866665,Rukwa,Sumbawanga,0
-6.39501345,30.98007059,Katavi,Mpanda,0
-3.07930754,33.34699753,Mwanza,Kwimba,0
-9.23719462,34.89181534,Njombe,Njombe,0
-3.34819261,37.4583326,Kilimanjaro,Moshi,0
-6.3179274,31.08254001,Katavi,Mpanda,0
-3.04281875,31.37642312,Kagera,Biharamulo,0
-8.58764947,35.15491567,Iringa,Mufindi,0
-1.36349812,34.08070182,Mara,Rorya,0
-8.88384572,33.29388986,Mbeya,Mbeya,0
-11.0024455,39.4353754,Mtwara,Newala,0
-8.24382313,35.43680696,Iringa,Mufindi,0
-8.35853839,32.29668059,Songwe,Momba,0
-6.81163341,39.10924478,Dar es Salaam,Kinondoni,0
-5.88137041,36.44239438,Dodoma,Kongwa,0
-9.58314441,34.86713186,Njombe,Njombe,0
-10.48811994,39.0275901,Mtwara,Masasi,0
-9.0033812,32.81237079,Songwe,Mbozi,0
-7.37316838,30.62551686,Rukwa,Nkasi,0
-3.86805464,32.61062791,Shinyanga,Kahama,0
-7.83666525,35.6421861,Iringa,Iringa,0
-2.9354875,33.37015924,Mwanza,Kwimba,0
-5.85975787,35.70038843,Dodoma,Bahi,0
-8.28823701,35.3066188,Iringa,Mafinga,0
-3.01108488,37.58824523,Kilimanjaro,Rombo,0
-3.26175903,37.61461674,Kilimanjaro,Rombo,0
-8.25228426,31.98870083,Rukwa,Sumbawanga,0
-2.02480815,33.4646476,Mara,Bunda,0
-8.63571622,31.42947205,Rukwa,Kalambo,0
-7.93983751,31.62876036,Rukwa,Sumbawanga,0
-5.24926912,32.34448864,Tabora,Urambo,0
-3.56769218,33.40044797,Shinyanga,Shinyanga,0
-8.88444529,33.29784381,Mbeya,Mbeya,0
-6.12871239,34.87116406,Singida,Manyoni,0
-4.76074155,34.58158624,Singida,Ikungi,0
-6.1301933,39.30446599,Kusini Unguja,Kati,0
-3.38298344,35.89329509,Arusha,Monduli,0
-2.01312664,33.94621305,Mara,Bunda,0
-10.27276135,40.16628493,Mtwara,Mtwara,0
